VAR1,Date,Total_Volume,SQRT_AveragePrice,LOG_Large_Bags,LOG_Small_Bags,LOG_Total_Bags,LOG_XLarge_Bags,LOG__4046,LOG__4225,LOG__4770
2,2017-12-17,381303.71,0.4503853629,0.0077594689,0.0042116731,0.0052019242,0,0.0108812752,0.001492121,0.0003397501
3,2017-12-10,424938.5,0.4543189342,0.0103266772,0.0047017637,0.0063004404,0,0.0117082209,0.0016473227,0.0003503142
4,2017-12-03,318626,0.5564247846,0.0053892772,0.0044934278,0.0046958363,5.4377857E-6,0.0088848509,0.0011462575,0.000387525
5,2017-11-26,272367,0.584497229,0.0040988801,0.0042172991,0.0041238059,0,0.0075268649,0.0009683852,0.0002532628
6,2017-11-19,349206,0.520060221,0.0078401836,0.0047140825,0.0055727492,5.4377857E-6,0.0092918874,0.0013532229,0.0003561202
7,2017-11-12,330006,0.5783766705,0.003582429,0.0060285232,0.0052233806,0,0.0088918672,0.0011966611,0.0003541574
8,2017-11-05,290421.2,0.6083640042,0.0047561292,0.0040760676,0.0042203083,0,0.0081070923,0.0011061323,0.0002741139
9,2017-10-29,399421.97,0.5268586824,0.0053687379,0.0057390703,0.0055501546,0,0.0112476854,0.0016484201,0.0002238601
10,2017-10-22,328326.17,0.6313291633,0.0060896317,0.0037617843,0.0043973586,0,0.0094024113,0.0013415712,0.0002408917
11,2017-10-15,288581.65,0.6801716342,0.0053929972,0.0043239614,0.004579675,0,0.0077358165,0.0011199275,0.0000370707
12,2017-10-08,304863.13,0.7083638609,0.0038575869,0.0047181374,0.004398687,0,0.008578058,0.0011460262,0.0000198668
13,2017-10-01,262601.79,0.745090694,0.0041627274,0.0031700759,0.0034193788,6.0359403E-6,0.0072989704,0.0014457547,5.9691019E-6
14,2017-09-24,263801.67,0.7033220612,0.0050939415,0.0029145931,0.0035181655,6.0359403E-6,0.0075584544,0.0011156993,0.0000448027
15,2017-09-17,271882.04,0.6853837536,0.0077084842,0.0012062277,0.0031135822,6.0359403E-6,0.0079320661,0.001478266,0.0000249797
16,2017-09-10,253627.92,0.6696256988,0.0038768911,0.0036546593,0.0038339204,0.0057775623,0.0069728384,0.000945789,0.0002742866
17,2017-09-03,295896.59,0.6956908546,0.00345233,0.0043246777,0.0041093285,0.0035945702,0.008287354,0.0012791004,0.0002567845
18,2017-08-27,296756.62,0.6341413339,0.0047745372,0.0034911759,0.0041157779,0.0103127018,0.0082775214,0.0013528936,0.0000398392
19,2017-08-20,297964.43,0.6341413339,0.0059017979,0.002822713,0.0039943056,0.0105478859,0.0083796103,0.0014151476,0.0000214768
20,2017-08-13,363916.69,0.5965499863,0.0082495107,0.0031008283,0.0050277877,0.0156584751,0.0099603973,0.0018757373,0.0000654068
21,2017-08-06,326355.84,0.5875335986,0.0055496434,0.0033494174,0.0042747106,0.0112809947,0.0091514968,0.0016655582,0.000057832
22,2017-07-30,321422.84,0.584497229,0.0051079647,0.003456511,0.0041205005,0.0078718721,0.0091204455,0.0016032657,0.0000802343
23,2017-07-23,361733.69,0.5783766705,0.0063903774,0.0035880711,0.0046819924,0.011071869,0.0103796543,0.0016263406,0.0000772225
24,2017-07-16,331752.25,0.5905543569,0.0064376541,0.0038331102,0.0049050372,0.012465179,0.0088532958,0.0016607437,0.0000857317
25,2017-07-09,343076.46,0.584497229,0.0055727195,0.0043444193,0.0052209117,0.0200538843,0.0090838777,0.0016594962,0.0000495032
26,2017-07-02,414176.6,0.584497229,0.0078559518,0.0045655925,0.0060003052,0.0183908721,0.0108076187,0.0024519692,0.0000746976
27,2017-06-25,376407.55,0.5690724175,0.0071145424,0.0044818582,0.0055105489,0.0109872169,0.0101005159,0.0018729053,0.0000371335
28,2017-06-18,339228.04,0.584497229,0.005938813,0.0036839043,0.0046743696,0.0131541478,0.0094379135,0.0015948963,0.000045541
29,2017-06-11,401365.48,0.5875335986,0.0080337472,0.0045941898,0.0058658387,0.0111933669,0.0107631146,0.0020113836,0.0000243435
30,2017-06-04,400425.73,0.5875335986,0.0083638445,0.0044231427,0.0056126788,0.0030289937,0.010954901,0.0019917571,0.0000188497
31,2017-05-28,381490.67,0.584497229,0.0055783601,0.0053441751,0.0053412534,0.0000730089,0.0104158162,0.0019292543,0.0000292993
32,2017-05-21,357405.82,0.5875335986,0.0056927702,0.0045216679,0.0048160028,0.0003951775,0.0098547812,0.0018806946,0.0000405303
33,2017-05-14,322189.66,0.5905543569,0.00427618,0.0045028194,0.0043734263,0,0.0089006161,0.0016529181,0.0000303242
34,2017-05-07,529138.31,0.5096925317,0.009412641,0.0050343549,0.0062590973,0,0.0148576404,0.0032657903,0.0000387004
35,2017-04-30,479827.89,0.5335705285,0.0087115011,0.00396928,0.0053165392,0,0.0136307539,0.0031397176,0.0000187083
36,2017-04-23,345971.78,0.5965499863,0.0046172717,0.0042767989,0.0043179686,0,0.0096343232,0.0020448067,0.0000231144
37,2017-04-16,305796.3,0.6054321124,0.0062026557,0.0037187094,0.0044010423,0,0.0079677693,0.0018728712,0.0000125665
38,2017-04-09,311220.15,0.6112818339,0.0062035662,0.0034405522,0.0042092767,0,0.0083017704,0.0019450122,0.0000192227
39,2017-04-02,297788.72,0.6397285901,0.0060352144,0.0034118407,0.0041481127,0.0002980196,0.0078456239,0.0018575256,0.0000236602
40,2017-03-26,281795.07,0.6480191553,0.0059908439,0.0033303413,0.0040702708,0,0.0072005732,0.0018708828,0.000034746
41,2017-03-19,287195.89,0.6228164705,0.0055153962,0.0041981198,0.0045289242,0,0.0070402808,0.0018801538,0.000018457
42,2017-03-12,290011,0.6199529313,0.0057939256,0.0038766066,0.004389212,0,0.0071645467,0.0020097967,0.0000296252
43,2017-03-05,270877.61,0.6285044102,0.0054047345,0.0030669104,0.0037150604,0,0.0069667299,0.0019391172,0.0000142119
44,2017-02-26,307685.6,0.5368949876,0.0060555559,0.003989289,0.0045445399,6.0359403E-6,0.0075681532,0.0022734858,0.0000277246
45,2017-02-19,262109.86,0.540198988,0.0053573602,0.003054934,0.0036950681,0.0000805487,0.0065618283,0.0019815408,0.0000229651
46,2017-02-12,430096.94,0.4260219031,0.0099804594,0.0036212924,0.005452595,0,0.0105933962,0.003983031,0.000103767
47,2017-02-05,711200.33,0.3819783676,0.0175793142,0.0070585892,0.0101208304,0.0015043411,0.0158202227,0.0073568616,0.0001208634
48,2017-01-29,364048.79,0.5335705285,0.0117201202,0.0052560616,0.0070958761,0,0.0067277003,0.0035288871,0.0000771597
49,2017-01-22,481274,0.4464171325,0.021096814,0.0049614063,0.0096925674,0.0003272295,0.0073251906,0.0060971692,0.0000702132
50,2017-01-15,356960.5,0.5434829027,0.0116311094,0.0051515153,0.0069973811,0,0.0065081069,0.0035231513,0.0000687957
51,2017-01-08,301768.99,0.5467470936,0.0096872352,0.0048952678,0.0062447144,9.0629597E-6,0.0051860213,0.0030260605,0.000045753
52,2017-01-01,447083.97,0.4260219031,0.0187740563,0.0045977975,0.008740148,0,0.0072976439,0.0053729791,0.000059658
0,2017-12-31,334783.58,0.5690724175,0.0047841291,0.005891717,0.0054831423,0,0.0007576825,0.0102426708,0.00010853
1,2017-12-24,379421.96,0.5659370084,0.0031705975,0.008701383,0.0069511311,0,0.0007593402,0.0110057341,0.0001857088
2,2017-12-17,344203.81,0.5935597419,0.0028759221,0.0085356981,0.0067499453,5.0933935E-6,0.0007715523,0.0094956945,0.0000514784
3,2017-12-10,575854.08,0.5302252258,0.0035391482,0.0084119049,0.0068592181,0,0.0010323783,0.0202379083,0.0002036009
4,2017-12-03,379540,0.5690724175,0.0036291208,0.0095241649,0.0076554396,0,0.0009219436,0.0101769176,0.000115056
5,2017-11-26,337065,0.5783766705,0.0049376971,0.0088180598,0.0075518589,0,0.0007701613,0.0083873547,0.0001056321
6,2017-11-19,384115,0.5659370084,0.0094651324,0.0098073404,0.0095705687,0,0.0009797071,0.008518238,0.000157855
7,2017-11-12,356528,0.5995253164,0.0042972032,0.0080573545,0.0068371052,0,0.0012389647,0.0094913816,0.000079716
8,2017-11-05,384628.71,0.584497229,0.0053724666,0.0105210117,0.0088580818,0,0.0016697107,0.0084674354,0.0000712499
9,2017-10-29,367260.68,0.6228164705,0.0010462751,0.0083019212,0.006050533,0.0000107487,0.0017713001,0.0101624431,0.0001077604
10,2017-10-22,376196.84,0.6228164705,0.0022111323,0.0090954199,0.006941858,0,0.0017274406,0.0098016666,0.0001134618
11,2017-10-15,368965.61,0.6534877683,0.0028907121,0.0082316477,0.0065437223,0,0.0019430537,0.0095924222,0.0000923953
12,2017-10-08,331169.67,0.6616059401,0.0011506385,0.0087135186,0.0063659013,0,0.0018971835,0.0079758209,0.0001321759
13,2017-10-01,389987.92,0.6480191553,0.002591596,0.0099115218,0.0076187137,0,0.0020122114,0.0095175342,0.0001002762
14,2017-09-24,383655.09,0.6369410885,0.0017873381,0.0090111733,0.0067592514,8.0660382E-6,0.0020970608,0.0099221622,0.0001553107
15,2017-09-17,366239.72,0.625666904,0.0024020817,0.0085545233,0.0066247116,0.0000422871,0.0018426654,0.0094998052,0.0000516983
16,2017-09-10,358609.19,0.625666904,0.0008186211,0.0086463634,0.0063552641,0.0047016901,0.0021793807,0.009011063,0.0000704763
17,2017-09-03,363905.02,0.6696256988,0.0007744046,0.0083081519,0.0060904199,0.0040800755,0.0020335185,0.0096760084,0.0000875812
18,2017-08-27,370286.98,0.6642899508,0.0019572093,0.0087049582,0.0066098432,0.0004570877,0.0019796283,0.0095357869,0.0002372718
19,2017-08-20,368098.13,0.6534877683,0.0028507996,0.0088361206,0.0070725158,0.0043107198,0.0018239806,0.0091431635,0.0004121927
20,2017-08-13,385890.89,0.625666904,0.0032236667,0.0094119588,0.007568621,0.0038861038,0.0016596033,0.009734658,0.0002681268
21,2017-08-06,382653.13,0.6083640042,0.0021436672,0.0079729827,0.0062670999,0.0043047098,0.0014810312,0.010964138,0.0005780717
22,2017-07-30,404029.77,0.6054321124,0.0016791206,0.0087147621,0.0065726035,0.0017873475,0.0015870244,0.0115985657,0.0005274996
23,2017-07-23,393360.73,0.6054321124,0.001779126,0.0087100338,0.0066559537,0.0038052472,0.0015802122,0.0110570757,0.0001630222
24,2017-07-16,381469.09,0.617076104,0.0011397576,0.0078260248,0.0058993521,0.00532492,0.0018466833,0.0108971106,0.0002015867
25,2017-07-09,406120.55,0.6397285901,0.0031425053,0.0083096071,0.0069725038,0.0105777845,0.001955681,0.0109580857,0.0001942367
26,2017-07-02,365488.32,0.6642899508,0.0055088492,0.006974176,0.0066859601,0.008477152,0.0017040961,0.0095366143,0.0002286069
27,2017-06-25,422231.87,0.6141858019,0.0031202325,0.0066738771,0.0057753466,0.0085041111,0.001774871,0.0130545674,0.0002483003
28,2017-06-18,380239.79,0.6827826673,0.003641621,0.0070776433,0.0061125601,0.0051526129,0.0018088882,0.0106749859,0.0002301734
29,2017-06-11,379927.26,0.6775505391,0.0055529855,0.0075701088,0.0069695795,0.0035112876,0.0016712724,0.0100017955,0.0002437146
30,2017-06-04,394307.04,0.6956908546,0.0026918833,0.0088150383,0.0069058292,0.0005934504,0.0016865364,0.0107392024,0.0002528152
31,2017-05-28,432742.98,0.6801716342,0.0047254554,0.009712722,0.0081312133,0.0008077852,0.0018044576,0.0113098969,0.0002601412
32,2017-05-21,385075.85,0.6827826673,0.0021135414,0.0087876545,0.0067099283,0.0003473607,0.0017400495,0.0104199358,0.0002433377
33,2017-05-14,387975.97,0.6827826673,0.0019819511,0.0105741828,0.0079310469,0.001144799,0.001691776,0.0094647972,0.000210676
34,2017-05-07,491356.56,0.6589109963,0.0073522653,0.0115274908,0.0101797775,0.0015118702,0.001874525,0.0121166009,0.0003609017
35,2017-04-30,386907.3,0.6905565345,0.001276619,0.0088771539,0.0065210742,0.0001716566,0.0016174957,0.0108275479,0.0001935771
36,2017-04-23,363689.09,0.6589109963,0.0026484976,0.0078745182,0.0062253297,0,0.0015007251,0.0101161685,0.0001635366
37,2017-04-16,390396.69,0.6801716342,0.0029123938,0.0089757048,0.0070650809,0,0.0014006102,0.0107263217,0.0001595199
38,2017-04-09,398600.32,0.6696256988,0.0018353583,0.0106312417,0.0079065046,0.0004001964,0.0013500186,0.0103769554,0.0002223171
39,2017-04-02,385731.38,0.6642899508,0.0013665999,0.0102783027,0.007513145,0,0.0013496546,0.0101171686,0.0002975792
40,2017-03-26,379956.99,0.6589109963,0.0015425046,0.0092617361,0.0068606305,0,0.0010850766,0.0106451728,0.0011065689
41,2017-03-19,373158.66,0.6589109963,0.002465078,0.0088750109,0.0068638889,0,0.0007033839,0.0107034457,0.0013502454
42,2017-03-12,377616.35,0.6801716342,0.00210555,0.0083402469,0.0064072537,0.0006794942,0.000745512,0.0111735163,0.0023990584
43,2017-03-05,409950.45,0.6083640042,0.0008847221,0.0096787005,0.0069563637,0,0.0006869485,0.0119175016,0.005352919
44,2017-02-26,411014.79,0.6112818339,0.00290523,0.0091089847,0.0071552339,0,0.0007939103,0.0122226835,0.0008220418
45,2017-02-19,369284.51,0.5752919729,0.0013739354,0.009362508,0.0068960416,0.000534248,0.0012823507,0.0099654461,0.0004015076
46,2017-02-12,572219.25,0.5166274427,0.0033755525,0.0154804107,0.0117431893,0.0012584755,0.0030669531,0.0130837518,0.0015395776
47,2017-02-05,645655.16,0.5467470936,0.0023926867,0.008324806,0.0065531119,0.0032241976,0.0033878374,0.0185397894,0.0225373406
48,2017-01-29,421316.65,0.6083640042,0.0017519913,0.0085122203,0.0064310568,0.0009851703,0.0012160361,0.0120688477,0.0078617935
49,2017-01-22,489345.23,0.617076104,0.0016400605,0.0085522269,0.0064773489,0.0028012167,0.0007999546,0.0139231434,0.0226143511
50,2017-01-15,435740.48,0.5965499863,0.0015735066,0.0088103038,0.0065684442,0.000400142,0.0007404664,0.0136934015,0.0035216201
51,2017-01-08,435745.77,0.5814450033,0.0013547436,0.0083052933,0.0061533434,0.0003589935,0.0007124582,0.0144890353,0.0004715553
52,2017-01-01,321941.32,0.584497229,0.0009023909,0.0062138624,0.0045647643,0.0000794431,0.0005611978,0.0105664342,0.0012128687
0,2017-12-31,986474.74,0.3321449754,0.0162932354,0.0128497775,0.0137870392,0.0034440388,0.0183876603,0.0137320032,0.0048637924
1,2017-12-24,1006477.79,0.3321449754,0.0161505598,0.017086466,0.016751888,0.0063120476,0.0212488252,0.0085760344,0.0056586252
2,2017-12-17,1031887.79,0.3041820021,0.0150014647,0.015397247,0.0152713981,0.0072302354,0.0221060139,0.010535992,0.0033619312
3,2017-12-10,1222641.23,0.2667852643,0.0133846613,0.0147940737,0.0143609495,0.0066422061,0.0316600518,0.0097515106,0.0040124087
4,2017-12-03,1135877,0.3156645817,0.0122754243,0.011610471,0.0118177999,0.0060754687,0.0294021906,0.0104939858,0.004303025
5,2017-11-26,929825,0.3426918768,0.0125924871,0.0099272608,0.0107144258,0.0048478114,0.0229968098,0.0088429504,0.0040065886
6,2017-11-19,1427367,0.2386199945,0.024110155,0.0087729581,0.0133565492,0.0054068437,0.0410881469,0.0098195997,0.0042764354
7,2017-11-12,1248721,0.3156645817,0.0184986215,0.0123891415,0.014121576,0.0034127339,0.0299458845,0.0131854006,0.0039674744
8,2017-11-05,1208035.4,0.3529237313,0.014217723,0.0244101875,0.0212033177,0.0045693869,0.0241445077,0.0110689346,0.0036112138
9,2017-10-29,866137.35,0.4383729217,0.0121001124,0.010833442,0.0111408161,0.0029461701,0.0160786678,0.0132537827,0.0028770846
10,2017-10-22,809603.25,0.4620856324,0.0071646928,0.01266641,0.0108702189,6.0359403E-6,0.0153726187,0.0117358819,0.0015220309
11,2017-10-15,776108.23,0.5096925317,0.0086208907,0.012523437,0.0111997056,2.0119842E-6,0.014762429,0.0105466666,0.0010342198
12,2017-10-08,713847.15,0.5467470936,0.0082178271,0.0136186337,0.0118397091,0.0000302156,0.014615547,0.0071147673,0.0008233602
13,2017-10-01,666472.86,0.5564247846,0.0064179998,0.0136845619,0.0113595299,0.0001449975,0.0126352764,0.0074653549,0.0010053971
14,2017-09-24,685443.39,0.5335705285,0.0100268016,0.0098502967,0.0097669815,0.0000322094,0.0147300945,0.0075661399,0.0009159502
15,2017-09-17,731289.23,0.5268586824,0.0106846115,0.0103490832,0.0103051217,6.0359403E-6,0.0163863814,0.0074311398,0.0008527531
16,2017-09-10,727628.13,0.520060221,0.0096037981,0.0105237937,0.0101279872,0.0007569815,0.0173253928,0.0063063854,0.001350665
17,2017-09-03,727912.24,0.520060221,0.0116304855,0.0081295841,0.0091883057,0.0048239644,0.0177404327,0.006670147,0.0019638429
18,2017-08-27,715349.6,0.513171702,0.0087387821,0.0107322217,0.0103162452,0.0113108713,0.0164935157,0.0061275613,0.0040776006
19,2017-08-20,773947.25,0.4991095273,0.0125951219,0.0113150894,0.0117830044,0.0087127682,0.0176360715,0.0061900315,0.0049167209
20,2017-08-13,940390.93,0.4503853629,0.018899166,0.0132704289,0.0149389554,0.0066302141,0.0199538794,0.0086689768,0.0047765191
21,2017-08-06,974933.36,0.4218245406,0.0175907203,0.0123339111,0.0139059701,0.0066562147,0.0214724902,0.0096503157,0.0045069324
22,2017-07-30,930918.01,0.4301783128,0.0189924836,0.0118878086,0.0139508811,0.0044230084,0.0210080888,0.0079635453,0.0047906711
23,2017-07-23,1072590.2,0.4001778964,0.0180916231,0.0110100424,0.0129787254,0.0008857697,0.0234711066,0.0129627531,0.0048181616
24,2017-07-16,973521.7,0.4133019542,0.0188538063,0.0104909938,0.012858082,0.0012740441,0.0217198562,0.0102578235,0.0048405239
25,2017-07-09,1347858.68,0.3321449754,0.0365830543,0.0237276887,0.027214969,0,0.0246768832,0.0112835734,0.0050400237
26,2017-07-02,1224659.64,0.3426918768,0.0336696964,0.0204625311,0.0241182318,0.0006945827,0.0239604489,0.0090118551,0.0058318625
27,2017-06-25,1197422.34,0.3426918768,0.0355630293,0.0177416988,0.0228668367,0.0026675048,0.0239604884,0.0089917071,0.0050498076
28,2017-06-18,1326697.78,0.3041820021,0.0326706422,0.0174772015,0.0217465707,0,0.0257362759,0.0143234886,0.0049089522
29,2017-06-11,1417604.32,0.2922486145,0.0333069775,0.0174521061,0.0219192666,0,0.0340059328,0.0091130536,0.0055416433
30,2017-06-04,1228049.22,0.3374596325,0.0356637339,0.0185872877,0.0234237401,0.0007122069,0.0249839092,0.0086881598,0.0058314682
31,2017-05-28,1177093.03,0.3628671904,0.0352899815,0.0156552869,0.0213416354,0.0023159399,0.0232519418,0.010060869,0.006721905
32,2017-05-21,1163735.54,0.3267438842,0.0301591907,0.0143850994,0.0188970926,0.0009712812,0.0222585927,0.0130176778,0.0054907397
33,2017-05-14,1297119.2,0.2982749931,0.0265807768,0.0203652896,0.0219796678,0.0019868461,0.0265797462,0.0116088663,0.0058498647
34,2017-05-07,1546765.68,0.2733735468,0.0376991499,0.0158510866,0.0221407761,0.0002693342,0.0351642863,0.0136871421,0.0066323438
35,2017-04-30,1080538.36,0.3321449754,0.0378329049,0.0095837058,0.0178816269,0.0002416448,0.0209241384,0.0114881594,0.0053148027
36,2017-04-23,1197854.72,0.3041820021,0.0450246544,0.009535788,0.0200765821,0.0022606734,0.0236590394,0.0118116343,0.006749479
37,2017-04-16,1255293.53,0.3212519992,0.0332375324,0.016822123,0.0214700595,0.0001721822,0.0269610632,0.0094268328,0.0076035563
38,2017-04-09,1264239.57,0.2733735468,0.0295852813,0.010801316,0.0162508372,0.0005763495,0.0306321573,0.0107093826,0.0074205532
39,2017-04-02,1315020.28,0.2860953229,0.0338842489,0.0157962641,0.0210311178,0.0027880216,0.0299769956,0.0092626926,0.008083036
40,2017-03-26,1607936.05,0.2150891564,0.0300021123,0.0162413031,0.0201279093,0.0009939165,0.0426292075,0.0098876204,0.0078743824
41,2017-03-19,1241284.04,0.2922486145,0.0324108822,0.0169843422,0.0213618549,0.0011423005,0.0259687511,0.0099648928,0.0076754434
42,2017-03-12,1264592.26,0.2733735468,0.0196359286,0.017798723,0.0181434826,0.0016903247,0.0309290978,0.0085938316,0.0073473223
43,2017-03-05,1176932.6,0.2860953229,0.0236584583,0.0185721003,0.0198601099,0.0014088113,0.0239512023,0.0107631099,0.0060700811
44,2017-02-26,1146225.87,0.2733735468,0.0292339701,0.0084511236,0.0145247153,0.0003423234,0.0242709963,0.0140237084,0.0058435321
45,2017-02-19,1171871.64,0.2860953229,0.0250820584,0.0094121653,0.0139487131,0.0005260232,0.0271071736,0.0126236906,0.0057751365
46,2017-02-12,1582877.09,0.1886456695,0.0460534102,0.0087998313,0.0198674376,0.0016274955,0.0395521034,0.012504098,0.0074244161
47,2017-02-05,2200550.27,0.0843649081,0.0561944725,0.0084628325,0.0229808327,0.0108716826,0.0514436729,0.0256197407,0.0071705264
48,2017-01-29,1380520.76,0.2232085663,0.0347986638,0.0085526728,0.0162696045,0.0005184686,0.0345442039,0.0119900739,0.0064356274
49,2017-01-22,1601222.68,0.1886456695,0.0478509202,0.0073680714,0.0193894665,0,0.0392208824,0.0143857127,0.0060926068
50,2017-01-15,1470187.14,0.2386199945,0.0457280998,0.0101550867,0.0206547962,0.0001812436,0.029865915,0.0175502781,0.0054588191
51,2017-01-08,1138871.92,0.3212519992,0.0329874664,0.0104479579,0.0170112018,0,0.0223945429,0.0133609561,0.0062917126
52,2017-01-01,1169638.17,0.2600301105,0.026131987,0.0087165626,0.0137714557,0.0000780475,0.0243431481,0.0157744174,0.0059043924
0,2017-12-31,150867.12,0.4503853629,0.0023226992,0.002100646,0.0021370182,0,0.0033662542,0.0014868286,0.0008923935
1,2017-12-24,87945.29,0.5499919119,0.0010897356,0.0024319404,0.0020021012,0,0.0013060247,0.0008978506,0.0003959884
2,2017-12-17,141895.38,0.4503853629,0.00226304,0.0022765641,0.0022409435,0,0.0029333561,0.001436442,0.0008610713
3,2017-12-10,93436.57,0.5434829027,0.0011203866,0.0023805236,0.0019756038,0,0.0015043313,0.0009429627,0.0006176642
